pair_mode,label,ref_row_id,cand_row_id,ref_cve,cand_cve,ref_cwe,cand_cwe,language,coverage,risk_score,kg_consistency_score,exact_cve_provenance,exact_commit_provenance,cwe_match,kg_ref_available,vscore_ref_available,risk_only,coverage_only,kg_consistency,coverage_plus_kg,qgdca_no_kg,qgdca_full
same_cwe_different_cve,0,19344,19009,CVE-2015-4598,CVE-2016-0815,CWE-20,CWE-20,C,0.047058823529411764,0.8050120000000001,0.5499999999999999,False,False,True,True,True,0.8050120000000001,0.047058823529411764,0.5499999999999999,0.1979411764705882,-inf,-inf
cross_cwe_different_cve,0,19344,23101,CVE-2015-4598,CVE-2016-9426,CWE-20,CWE-190,C,0.09411764705882353,0.8050120000000001,0.2,False,False,False,True,True,0.8050120000000001,0.09411764705882353,0.2,0.12588235294117645,-inf,-inf
true_pair,1,11757,11757,CVE-2022-39319,CVE-2022-39319,CWE-125,CWE-125,C,1.0,0.46715999999999996,0.9,True,True,True,True,True,0.46715999999999996,1.0,0.9,0.97,0.893432,0.8950739999999999
same_cwe_different_cve,0,11757,16504,CVE-2022-39319,CVE-2020-27801,CWE-125,CWE-125,C,0.058823529411764705,0.46715999999999996,0.75,False,False,True,True,True,0.46715999999999996,0.058823529411764705,0.75,0.2661764705882353,-inf,-inf
cross_cwe_different_cve,0,11757,24145,CVE-2022-39319,CVE-2011-0465,CWE-125,CWE-20,C,0.029411764705882353,0.46715999999999996,0.4,False,False,False,True,True,0.46715999999999996,0.029411764705882353,0.4,0.14058823529411765,-inf,-inf
true_pair,1,20038,20038,CVE-2015-1360,CVE-2015-1360,CWE-119,CWE-119,C++,1.0,0.714916,0.5499999999999999,True,True,True,True,True,0.714916,1.0,0.5499999999999999,0.865,0.9429832,0.8447374
same_cwe_different_cve,0,20038,9606,CVE-2015-1360,CVE-2017-0637,CWE-119,CWE-119,C++,0.02586206896551724,0.714916,0.5499999999999999,False,False,True,True,True,0.714916,0.02586206896551724,0.5499999999999999,0.18310344827586206,-inf,-inf
cross_cwe_different_cve,0,20038,8057,CVE-2015-1360,CVE-2017-2584,CWE-119,CWE-416,C++,0.008620689655172414,0.714916,0.2,False,False,False,True,True,0.714916,0.008620689655172414,0.2,0.06603448275862069,-inf,-inf
true_pair,1,4895,4895,CVE-2015-0228,CVE-2015-0228,CWE-20,CWE-20,C,1.0,0.687664,0.6499999999999999,True,True,True,True,True,0.687664,1.0,0.6499999999999999,0.8949999999999999,0.9375328,0.8656496
same_cwe_different_cve,0,4895,22441,CVE-2015-0228,CVE-2016-3755,CWE-20,CWE-20,C,0.058823529411764705,0.687664,0.6499999999999999,False,False,True,True,True,0.687664,0.058823529411764705,0.6499999999999999,0.23617647058823527,-inf,-inf
cross_cwe_different_cve,0,4895,4632,CVE-2015-0228,CVE-2018-20786,CWE-20,CWE-476,C,0.014705882352941176,0.687664,0.30000000000000004,False,False,False,True,True,0.687664,0.014705882352941176,0.30000000000000004,0.10029411764705884,-inf,-inf
true_pair,1,6782,6782,CVE-2021-44108,CVE-2021-44108,CWE-787,CWE-787,C,1.0,0.7281599999999999,0.5499999999999999,True,True,True,True,True,0.7281599999999999,1.0,0.5499999999999999,0.865,0.945632,0.8467239999999999
same_cwe_different_cve,0,6782,263,CVE-2021-44108,CVE-2019-12951,CWE-787,CWE-787,C,0.1111111111111111,0.7281599999999999,0.5499999999999999,False,False,True,True,True,0.7281599999999999,0.1111111111111111,0.5499999999999999,0.24277777777777776,-inf,-inf
cross_cwe_different_cve,0,6782,23396,CVE-2021-44108,CVE-2015-8241,CWE-787,CWE-119,C,0.037037037037037035,0.7281599999999999,0.2,False,False,False,True,True,0.7281599999999999,0.037037037037037035,0.2,0.08592592592592592,-inf,-inf
true_pair,1,30222,30222,CVE-2020-11947,CVE-2020-11947,CWE-125,CWE-125,C,1.0,0.374128,0.5499999999999999,True,True,True,True,True,0.374128,1.0,0.5499999999999999,0.865,0.8748256000000001,0.7936192
same_cwe_different_cve,0,30222,2376,CVE-2020-11947,CVE-2017-12998,CWE-125,CWE-125,C,0.08333333333333333,0.374128,0.5499999999999999,False,False,True,True,True,0.374128,0.08333333333333333,0.5499999999999999,0.2233333333333333,-inf,-inf
cross_cwe_different_cve,0,30222,23457,CVE-2020-11947,CVE-2015-8711,CWE-125,CWE-20,C,0.027777777777777776,0.374128,0.2,False,False,False,True,True,0.374128,0.027777777777777776,0.2,0.07944444444444444,-inf,-inf
true_pair,1,28864,28864,CVE-2008-1897,CVE-2008-1897,CWE-287,CWE-287,C,1.0,0.59496,0.5499999999999999,True,True,True,True,True,0.59496,1.0,0.5499999999999999,0.865,0.918992,0.8267439999999999
same_cwe_different_cve,0,28864,9943,CVE-2008-1897,CVE-2019-5108,CWE-287,CWE-287,C,0.017241379310344827,0.59496,0.5499999999999999,False,False,True,True,True,0.59496,0.017241379310344827,0.5499999999999999,0.17706896551724136,-inf,-inf
cross_cwe_different_cve,0,28864,2878,CVE-2008-1897,CVE-2013-2765,CWE-287,CWE-476,C,0.09482758620689655,0.59496,0.2,False,False,False,True,True,0.59496,0.09482758620689655,0.2,0.12637931034482758,-inf,-inf
true_pair,1,22120,22120,CVE-2022-1516,CVE-2022-1516,CWE-476,CWE-476,C,1.0,0.425804,0.5499999999999999,True,True,True,True,True,0.425804,1.0,0.5499999999999999,0.865,0.8851608000000001,0.8013705999999999
same_cwe_different_cve,0,22120,9213,CVE-2022-1516,CVE-2016-10210,CWE-476,CWE-476,C,0.05263157894736842,0.425804,0.5499999999999999,False,False,True,True,True,0.425804,0.05263157894736842,0.5499999999999999,0.20184210526315788,-inf,-inf
cross_cwe_different_cve,0,22120,533,CVE-2022-1516,CVE-2017-18551,CWE-476,CWE-787,C,0.10526315789473684,0.425804,0.2,False,False,False,True,True,0.425804,0.10526315789473684,0.2,0.1336842105263158,-inf,-inf
true_pair,1,16472,16472,CVE-2022-2938,CVE-2022-2938,CWE-416,CWE-416,C,0.6538461538461539,0.540364,0.9,True,True,True,True,True,0.540364,0.6538461538461539,0.9,0.7276923076923076,0.6311497230769231,0.6983622923076923
same_cwe_different_cve,0,16472,23194,CVE-2022-2938,CVE-2016-9576,CWE-416,CWE-416,C,0.07692307692307693,0.540364,0.75,False,False,True,True,True,0.540364,0.07692307692307693,0.75,0.27884615384615385,-inf,-inf
cross_cwe_different_cve,0,16472,2614,CVE-2022-2938,CVE-2023-4720,CWE-416,CWE-1077,C,0.038461538461538464,0.540364,0.5499999999999999,False,False,False,True,True,0.540364,0.038461538461538464,0.5499999999999999,0.19192307692307692,-inf,-inf
true_pair,1,20453,20453,CVE-2011-2695,CVE-2011-2695,CWE-193,CWE-193,C,0.9791666666666666,0.43694800000000006,0.5499999999999999,True,True,True,True,True,0.43694800000000006,0.9791666666666666,0.5499999999999999,0.8504166666666666,0.8707229333333333,0.7905421999999999
same_cwe_different_cve,0,20453,7136,CVE-2011-2695,CVE-2018-7329,CWE-193,CWE-193,C,0.041666666666666664,0.43694800000000006,0.5499999999999999,False,False,True,True,True,0.43694800000000006,0.041666666666666664,0.5499999999999999,0.19416666666666665,-inf,-inf
cross_cwe_different_cve,0,20453,31130,CVE-2011-2695,CVE-2021-4135,CWE-193,CWE-401,C,0.03125,0.43694800000000006,0.2,False,False,False,True,True,0.43694800000000006,0.03125,0.2,0.081875,-inf,-inf
true_pair,1,21303,21303,CVE-2018-6767,CVE-2018-6767,CWE-125,CWE-125,C,1.0,0.80952,0.5499999999999999,True,True,True,True,True,0.80952,1.0,0.5499999999999999,0.865,0.9619040000000001,0.8589279999999999
same_cwe_different_cve,0,21303,20898,CVE-2018-6767,CVE-2020-20902,CWE-125,CWE-125,C,0.0641025641025641,0.80952,0.5499999999999999,False,False,True,True,True,0.80952,0.0641025641025641,0.5499999999999999,0.20987179487179486,-inf,-inf
cross_cwe_different_cve,0,21303,8059,CVE-2018-6767,CVE-2017-2584,CWE-125,CWE-416,C,0.01282051282051282,0.80952,0.2,False,False,False,True,True,0.80952,0.01282051282051282,0.2,0.06897435897435897,-inf,-inf
true_pair,1,2377,2377,CVE-2017-13001,CVE-2017-13001,CWE-125,CWE-125,C,0.9761904761904762,0.9151040000000001,0.9,True,True,True,True,True,0.9151040000000001,0.9761904761904762,0.9,0.9533333333333333,0.963973180952381,0.9479798857142856
same_cwe_different_cve,0,2377,21137,CVE-2017-13001,CVE-2018-5248,CWE-125,CWE-125,C,0.07142857142857142,0.9151040000000001,0.75,False,False,True,True,True,0.9151040000000001,0.07142857142857142,0.75,0.27499999999999997,-inf,-inf
cross_cwe_different_cve,0,2377,14764,CVE-2017-13001,CVE-2020-25644,CWE-125,CWE-401,C,0.023809523809523808,0.9151040000000001,0.5499999999999999,False,False,False,True,True,0.9151040000000001,0.023809523809523808,0.5499999999999999,0.18166666666666664,-inf,-inf
true_pair,1,30944,30944,CVE-2018-11355,CVE-2018-11355,CWE-119,CWE-119,C,1.0,0.795264,0.5499999999999999,True,True,True,True,True,0.795264,1.0,0.5499999999999999,0.865,0.9590528,0.8567895999999999
same_cwe_different_cve,0,30944,20201,CVE-2018-11355,CVE-2015-3456,CWE-119,CWE-119,C,0.013513513513513514,0.795264,0.5499999999999999,False,False,True,True,True,0.795264,0.013513513513513514,0.5499999999999999,0.17445945945945945,-inf,-inf
cross_cwe_different_cve,0,30944,14535,CVE-2018-11355,CVE-2020-7059,CWE-119,CWE-125,C,0.05405405405405406,0.795264,0.35,False,False,False,True,True,0.795264,0.05405405405405406,0.35,0.14283783783783782,-inf,-inf
true_pair,1,24762,24762,CVE-2017-9250,CVE-2017-9250,CWE-476,CWE-476,C,1.0,0.780392,0.5499999999999999,True,True,True,True,True,0.780392,1.0,0.5499999999999999,0.865,0.9560784,0.8545588
same_cwe_different_cve,0,24762,30427,CVE-2017-9250,CVE-2020-28346,CWE-476,CWE-476,C,0.08,0.780392,0.5499999999999999,False,False,True,True,True,0.780392,0.08,0.5499999999999999,0.22099999999999997,-inf,-inf
cross_cwe_different_cve,0,24762,12056,CVE-2017-9250,CVE-2023-1611,CWE-476,CWE-416,C,0.06,0.780392,0.35,False,False,False,True,True,0.780392,0.06,0.35,0.147,-inf,-inf
true_pair,1,11501,11501,CVE-2021-33033,CVE-2021-33033,CWE-416,CWE-416,C,0.8064516129032258,0.638644,0.5499999999999999,True,True,True,True,True,0.638644,0.8064516129032258,0.5499999999999999,0.729516129032258,0.7728900903225806,0.7171675677419355
same_cwe_different_cve,0,11501,21749,CVE-2021-33033,CVE-2021-3700,CWE-416,CWE-416,C,0.03225806451612903,0.638644,0.7,False,False,True,True,True,0.638644,0.03225806451612903,0.7,0.23258064516129032,-inf,-inf
cross_cwe_different_cve,0,11501,23889,CVE-2021-33033,CVE-2010-1187,CWE-416,CWE-476,C,0.12903225806451613,0.638644,0.2,False,False,False,True,True,0.638644,0.12903225806451613,0.2,0.1503225806451613,-inf,-inf
true_pair,1,21414,21414,CVE-2022-46490,CVE-2022-46490,CWE-401,CWE-401,C,0.9705882352941176,0.403316,0.9,True,True,True,True,True,0.403316,0.9705882352941176,0.9,0.9494117647058823,0.8571337882352942,0.8678503411764705
same_cwe_different_cve,0,21414,8765,CVE-2022-46490,CVE-2010-2942,CWE-401,CWE-401,C,0.058823529411764705,0.403316,0.75,False,False,True,True,True,0.403316,0.058823529411764705,0.75,0.2661764705882353,-inf,-inf
cross_cwe_different_cve,0,21414,26546,CVE-2022-46490,CVE-2021-31804,CWE-401,CWE-416,C,0.029411764705882353,0.403316,0.4,False,False,False,True,True,0.403316,0.029411764705882353,0.4,0.14058823529411765,-inf,-inf
true_pair,1,20400,20400,CVE-2015-4491,CVE-2015-4491,CWE-189,CWE-189,C,0.9285714285714286,0.78508,0.6499999999999999,True,True,True,True,True,0.78508,0.9285714285714286,0.6499999999999999,0.845,0.8998731428571429,0.8374048571428572
same_cwe_different_cve,0,20400,13959,CVE-2015-4491,CVE-2009-3606,CWE-189,CWE-189,C,0.21428571428571427,0.78508,0.6499999999999999,False,False,True,True,True,0.78508,0.21428571428571427,0.6499999999999999,0.345,-inf,-inf
cross_cwe_different_cve,0,20400,13713,CVE-2015-4491,CVE-2008-1897,CWE-189,CWE-287,C,0.14285714285714285,0.78508,0.30000000000000004,False,False,False,True,True,0.78508,0.14285714285714285,0.30000000000000004,0.19,-inf,-inf
true_pair,1,23287,23287,CVE-2016-6160,CVE-2016-6160,CWE-399,CWE-399,C,1.0,0.7690319999999999,0.5499999999999999,True,True,True,True,True,0.7690319999999999,1.0,0.5499999999999999,0.865,0.9538064,0.8528547999999999
same_cwe_different_cve,0,23287,4460,CVE-2016-6160,CVE-2014-6416,CWE-399,CWE-399,C,0.014598540145985401,0.7690319999999999,0.5499999999999999,False,False,True,True,True,0.7690319999999999,0.014598540145985401,0.5499999999999999,0.17521897810218975,-inf,-inf
cross_cwe_different_cve,0,23287,22214,CVE-2016-6160,CVE-2022-29206,CWE-399,CWE-20,C,0.021897810218978103,0.7690319999999999,0.35,False,False,False,True,True,0.7690319999999999,0.021897810218978103,0.35,0.12032846715328467,-inf,-inf
true_pair,1,485,485,CVE-2019-14745,CVE-2019-14745,CWE-77,CWE-77,C,1.0,0.828364,0.6499999999999999,True,True,True,True,True,0.828364,1.0,0.6499999999999999,0.8949999999999999,0.9656728000000001,0.8867546
same_cwe_different_cve,0,485,24404,CVE-2019-14745,CVE-2014-9114,CWE-77,CWE-77,C,0.025423728813559324,0.828364,0.7999999999999999,False,False,True,True,True,0.828364,0.025423728813559324,0.7999999999999999,0.2577966101694915,-inf,-inf
cross_cwe_different_cve,0,485,26171,CVE-2019-14745,CVE-2023-44487,CWE-77,CWE-400,C,0.025423728813559324,0.828364,0.44999999999999996,False,False,False,True,True,0.828364,0.025423728813559324,0.44999999999999996,0.1527966101694915,-inf,-inf
true_pair,1,26812,26812,CVE-2020-27661,CVE-2020-27661,CWE-369,CWE-369,C,1.0,0.48177600000000004,0.5499999999999999,True,True,True,True,True,0.48177600000000004,1.0,0.5499999999999999,0.865,0.8963552,0.8097664
same_cwe_different_cve,0,26812,15293,CVE-2020-27661,CVE-2022-2056,CWE-369,CWE-369,C,0.04395604395604396,0.48177600000000004,0.5499999999999999,False,False,True,True,True,0.48177600000000004,0.04395604395604396,0.5499999999999999,0.19576923076923075,-inf,-inf
cross_cwe_different_cve,0,26812,22367,CVE-2020-27661,CVE-2018-7485,CWE-369,CWE-119,C,0.02197802197802198,0.48177600000000004,0.2,False,False,False,True,True,0.48177600000000004,0.02197802197802198,0.2,0.07538461538461538,-inf,-inf
true_pair,1,19909,19909,CVE-2019-3804,CVE-2019-3804,CWE-909,CWE-909,C,0.75,0.813584,1.0,True,True,True,True,True,0.813584,0.75,1.0,0.825,0.7627168000000001,0.8220375999999999
same_cwe_different_cve,0,19909,11306,CVE-2019-3804,CVE-2021-28167,CWE-909,CWE-909,C,0.125,0.813584,1.0,False,False,True,True,True,0.813584,0.125,1.0,0.38749999999999996,-inf,-inf
cross_cwe_different_cve,0,19909,25567,CVE-2019-3804,CVE-2018-8022,CWE-909,CWE-20,C,0.125,0.813584,0.5,False,False,False,True,True,0.813584,0.125,0.5,0.2375,-inf,-inf
true_pair,1,5615,5615,CVE-2021-32263,CVE-2021-32263,CWE-787,CWE-787,C,0.9,0.683864,0.5499999999999999,True,True,True,True,True,0.683864,0.9,0.5499999999999999,0.7949999999999999,0.8567728000000001,0.7800796
same_cwe_different_cve,0,5615,25030,CVE-2021-32263,CVE-2018-7867,CWE-787,CWE-787,C,0.3,0.683864,0.5499999999999999,False,False,True,True,True,0.683864,0.3,0.5499999999999999,0.375,-inf,-inf
cross_cwe_different_cve,0,5615,8791,CVE-2021-32263,CVE-2010-2943,CWE-787,CWE-200,C,0.1,0.683864,0.2,False,False,False,True,True,0.683864,0.1,0.2,0.13,-inf,-inf
true_pair,1,30119,30119,CVE-2020-1971,CVE-2020-1971,CWE-476,CWE-476,C,0.9642857142857143,0.7280280000000001,1.0,True,True,True,True,True,0.7280280000000001,0.9642857142857143,1.0,0.9749999999999999,0.9170341714285715,0.9377756285714285
same_cwe_different_cve,0,30119,1596,CVE-2020-1971,CVE-2022-3278,CWE-476,CWE-476,C,0.03571428571428571,0.7280280000000001,1.0,False,False,True,True,True,0.7280280000000001,0.03571428571428571,1.0,0.325,-inf,-inf
cross_cwe_different_cve,0,30119,25129,CVE-2020-1971,CVE-2019-19888,CWE-476,CWE-369,C,0.07142857142857142,0.7280280000000001,0.5,False,False,False,True,True,0.7280280000000001,0.07142857142857142,0.5,0.19999999999999998,-inf,-inf
true_pair,1,16911,16911,CVE-2022-3523,CVE-2022-3523,CWE-416,CWE-416,C,1.0,0.533132,0.5499999999999999,True,True,True,True,True,0.533132,1.0,0.5499999999999999,0.865,0.9066264,0.8174697999999999
same_cwe_different_cve,0,16911,16427,CVE-2022-3523,CVE-2022-38667,CWE-416,CWE-416,C,0.06666666666666667,0.533132,0.5499999999999999,False,False,True,True,True,0.533132,0.06666666666666667,0.5499999999999999,0.21166666666666664,-inf,-inf
cross_cwe_different_cve,0,16911,15499,CVE-2022-3523,CVE-2019-13012,CWE-416,CWE-732,C,0.06666666666666667,0.533132,0.2,False,False,False,True,True,0.533132,0.06666666666666667,0.2,0.10666666666666666,-inf,-inf
true_pair,1,12733,12733,CVE-2017-9620,CVE-2017-9620,CWE-125,CWE-125,C,1.0,0.76844,0.5499999999999999,True,True,True,True,True,0.76844,1.0,0.5499999999999999,0.865,0.9536880000000001,0.8527659999999999
same_cwe_different_cve,0,12733,14530,CVE-2017-9620,CVE-2020-5235,CWE-125,CWE-125,C,0.11764705882352941,0.76844,0.7,False,False,True,True,True,0.76844,0.11764705882352941,0.7,0.2923529411764706,-inf,-inf
cross_cwe_different_cve,0,12733,2976,CVE-2017-9620,CVE-2013-6623,CWE-125,CWE-119,C,0.058823529411764705,0.76844,0.2,False,False,False,True,True,0.76844,0.058823529411764705,0.2,0.10117647058823528,-inf,-inf
true_pair,1,4489,4489,CVE-2018-20662,CVE-2018-20662,CWE-20,CWE-20,C++,1.0,0.712292,0.5499999999999999,True,True,True,True,True,0.712292,1.0,0.5499999999999999,0.865,0.9424584,0.8443438
same_cwe_different_cve,0,4489,8821,CVE-2018-20662,CVE-2010-3432,CWE-20,CWE-20,C++,0.015384615384615385,0.712292,0.5499999999999999,False,False,True,True,True,0.712292,0.015384615384615385,0.5499999999999999,0.17576923076923076,-inf,-inf
cross_cwe_different_cve,0,4489,29145,CVE-2018-20662,CVE-2005-4881,CWE-20,CWE-200,C++,0.015384615384615385,0.712292,0.2,False,False,False,True,True,0.712292,0.015384615384615385,0.2,0.07076923076923076,-inf,-inf
true_pair,1,31563,31563,CVE-2012-0863,CVE-2012-0863,CWE-310,CWE-310,C++,1.0,0.246108,0.5499999999999999,True,True,True,True,True,0.246108,1.0,0.5499999999999999,0.865,0.8492216,0.7744161999999999
same_cwe_different_cve,0,31563,23866,CVE-2012-0863,CVE-2014-8275,CWE-310,CWE-310,C++,0.010416666666666666,0.246108,0.5499999999999999,False,False,True,True,True,0.246108,0.010416666666666666,0.5499999999999999,0.17229166666666665,-inf,-inf
cross_cwe_different_cve,0,31563,10812,CVE-2012-0863,CVE-2018-19967,CWE-310,CWE-20,C++,0.010416666666666666,0.246108,0.2,False,False,False,True,True,0.246108,0.010416666666666666,0.2,0.06729166666666667,-inf,-inf
true_pair,1,15095,15095,CVE-2021-23841,CVE-2021-23841,CWE-476,CWE-476,C,1.0,0.728728,0.6499999999999999,True,True,True,True,True,0.728728,1.0,0.6499999999999999,0.8949999999999999,0.9457456000000001,0.8718092
same_cwe_different_cve,0,15095,13055,CVE-2021-23841,CVE-2021-39921,CWE-476,CWE-476,C,0.043478260869565216,0.728728,0.6499999999999999,False,False,True,True,True,0.728728,0.043478260869565216,0.6499999999999999,0.22543478260869562,-inf,-inf
cross_cwe_different_cve,0,15095,12036,CVE-2021-23841,CVE-2023-1077,CWE-476,CWE-843,C,0.043478260869565216,0.728728,0.44999999999999996,False,False,False,True,True,0.728728,0.043478260869565216,0.44999999999999996,0.16543478260869562,-inf,-inf
true_pair,1,25689,25689,CVE-2018-14633,CVE-2018-14633,CWE-121,CWE-121,C,0.9642857142857143,0.797912,1.0,True,True,True,True,True,0.797912,0.9642857142857143,1.0,0.9749999999999999,0.9310109714285715,0.9482582285714285
same_cwe_different_cve,0,25689,16582,CVE-2018-14633,CVE-2022-1355,CWE-121,CWE-121,C,0.07142857142857142,0.797912,1.0,False,False,True,True,True,0.797912,0.07142857142857142,1.0,0.35,-inf,-inf
cross_cwe_different_cve,0,25689,24776,CVE-2018-14633,CVE-2017-9352,CWE-121,CWE-835,C,0.03571428571428571,0.797912,0.5,False,False,False,True,True,0.797912,0.03571428571428571,0.5,0.175,-inf,-inf
true_pair,1,16236,16236,CVE-2022-23559,CVE-2022-23559,CWE-190,CWE-190,C++,1.0,0.7794800000000001,0.9,True,True,True,True,True,0.7794800000000001,1.0,0.9,0.97,0.9558960000000001,0.9419219999999999
same_cwe_different_cve,0,16236,8047,CVE-2022-23559,CVE-2017-0381,CWE-190,CWE-190,C++,0.06862745098039216,0.7794800000000001,0.75,False,False,True,True,True,0.7794800000000001,0.06862745098039216,0.75,0.2730392156862745,-inf,-inf
cross_cwe_different_cve,0,16236,29069,CVE-2022-23559,CVE-2009-1336,CWE-190,CWE-20,C++,0.029411764705882353,0.7794800000000001,0.4,False,False,False,True,True,0.7794800000000001,0.029411764705882353,0.4,0.14058823529411765,-inf,-inf
true_pair,1,19557,19557,CVE-2016-3698,CVE-2016-3698,CWE-284,CWE-284,C,1.0,0.840572,0.5499999999999999,True,True,True,True,True,0.840572,1.0,0.5499999999999999,0.865,0.9681144,0.8635858
same_cwe_different_cve,0,19557,22604,CVE-2016-3698,CVE-2016-6198,CWE-284,CWE-284,C,0.04,0.840572,0.5499999999999999,False,False,True,True,True,0.840572,0.04,0.5499999999999999,0.19299999999999998,-inf,-inf
cross_cwe_different_cve,0,19557,8789,CVE-2016-3698,CVE-2010-2943,CWE-284,CWE-200,C,0.08,0.840572,0.2,False,False,False,True,True,0.840572,0.08,0.2,0.11599999999999999,-inf,-inf
true_pair,1,26424,26424,CVE-2016-8674,CVE-2016-8674,CWE-416,CWE-416,C,1.0,0.604024,0.5499999999999999,True,True,True,True,True,0.604024,1.0,0.5499999999999999,0.865,0.9208048000000001,0.8281035999999999
same_cwe_different_cve,0,26424,20522,CVE-2016-8674,CVE-2021-36144,CWE-416,CWE-416,C,0.03773584905660377,0.604024,0.5499999999999999,False,False,True,True,True,0.604024,0.03773584905660377,0.5499999999999999,0.19141509433962262,-inf,-inf
