idx,cve_id,cwe_id,project,lang,score,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
1321,CVE-2017-7277,CWE-125,linux,C,6.6,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2571428571428571,True,True,True
1322,CVE-2017-7274,CWE-476,radare2,C,4.3,memory_safety,deserialization;memory_safety,0.25,True,True,True
1323,CVE-2017-7273,,linux,C,4.6,resource_dos,memory_safety;resource_dos,0.25,True,True,True
1324,CVE-2017-7272,CWE-918,php-src,C,5.8,ssrf_redirect,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.20833333333333334,True,True,True
1325,CVE-2017-7191,CWE-416,irssi,C,7.5,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.05555555555555555,True,True,False
1326,CVE-2017-7185,CWE-416,mongoose-os,C,5.0,memory_safety,memory_safety;ssrf_redirect,0.2413793103448276,True,True,True
1327,CVE-2017-7184,,linux,C,7.2,auth_access,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.21428571428571427,True,False,False
1328,CVE-2017-7177,CWE-358,suricata,C,5.0,ssrf_redirect,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2727272727272727,True,True,True
1329,CVE-2017-6952,CWE-190,capstone,C,7.5,memory_safety,command_injection;crypto_secret;memory_safety;resource_dos,0.24,True,True,True
1330,CVE-2017-6903,CWE-269,OpenJK,C++,9.3,auth_access,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.08888888888888889,True,False,False
1331,CVE-2017-6892,CWE-119,libsndfile,C,6.8,memory_safety,memory_safety;resource_dos,0.23529411764705882,True,True,True
1332,CVE-2017-6890,CWE-119,LibRaw-demosaic-pack-GPL2,C,7.5,memory_safety,memory_safety,0.15,True,True,True
1333,CVE-2017-6887,CWE-119,LibRaw,C++,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.16129032258064516,True,True,True
1334,CVE-2017-6874,CWE-416,linux,C,6.9,memory_safety,memory_safety;path_traversal;ssrf_redirect,0.29411764705882354,True,True,True
1335,CVE-2017-6850,CWE-476,jasper,C,4.3,memory_safety,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.11764705882352941,True,True,True
1336,CVE-2017-6839,CWE-190,audiofile,C++,4.3,memory_safety,memory_safety;path_traversal;ssrf_redirect;xss,0.2631578947368421,True,True,True
1337,CVE-2017-6838,CWE-190,audiofile,C++,4.3,memory_safety,command_injection;memory_safety;resource_dos,0.2222222222222222,True,True,True
1338,CVE-2017-6837,CWE-20,audiofile,C++,4.3,resource_dos,resource_dos,0.3,True,True,True
1339,CVE-2017-6831,CWE-119,audiofile,C++,4.3,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.3181818181818182,True,True,True
1340,CVE-2017-6829,CWE-125,audiofile,C++,4.3,memory_safety,memory_safety;ssrf_redirect;xss,0.2222222222222222,True,True,True
1341,CVE-2017-6594,CWE-295,heimdal,C,5.0,crypto_secret,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.65,True,True,True
1342,CVE-2017-6504,CWE-20,qBittorrent,C++,4.3,other,auth_access;memory_safety;path_traversal;ssrf_redirect,0.5,True,False,False
1343,CVE-2017-6503,CWE-79,qBittorrent,C++,4.3,xss,auth_access;command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss,0.18181818181818182,True,True,True
1344,CVE-2017-6502,CWE-119,ImageMagick,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.23076923076923078,True,True,True
1345,CVE-2017-6501,CWE-476,ImageMagick,C,4.3,memory_safety,memory_safety,0.2,True,True,True
1346,CVE-2017-6500,CWE-125,ImageMagick,C,4.3,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.18181818181818182,True,True,True
1347,CVE-2017-6499,CWE-772,ImageMagick,C,4.3,resource_dos,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.5,True,True,True
1348,CVE-2017-6498,CWE-20,ImageMagick,C,4.3,resource_dos,memory_safety;ssrf_redirect,0.18181818181818182,True,False,False
1349,CVE-2017-6497,CWE-476,ImageMagick,C,5.0,memory_safety,memory_safety,0.16666666666666666,True,True,True
1350,CVE-2017-6448,CWE-119,radare2,C,6.8,memory_safety,crypto_secret;resource_dos,0.038461538461538464,True,False,False
1351,CVE-2017-6439,CWE-787,libplist,C,1.9,memory_safety,deserialization;memory_safety;resource_dos,0.13636363636363635,True,True,True
1352,CVE-2017-6435,CWE-119,libplist,C,1.9,memory_safety,memory_safety;resource_dos,0.1,True,True,True
1353,CVE-2017-6430,CWE-125,ettercap,C,4.3,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.25,True,True,True
1354,CVE-2017-6429,CWE-119,tcpreplay,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.375,True,True,True
1355,CVE-2017-6420,CWE-416,clamav-devel,C++,4.3,memory_safety,auth_access;memory_safety;resource_dos,0.23529411764705882,True,True,True
1356,CVE-2017-6419,CWE-119,clamav-devel,C++,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.23076923076923078,True,True,True
1357,CVE-2017-6418,CWE-125,clamav-devel,C++,4.3,memory_safety,memory_safety,0.25,True,True,True
1358,CVE-2017-6415,CWE-476,radare2,C,4.3,memory_safety,resource_dos,0.19047619047619047,True,False,False
1359,CVE-2017-6413,CWE-287,mod_auth_openidc,C,5.0,auth_access,auth_access;command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.3103448275862069,True,True,True
1360,CVE-2017-6387,CWE-125,radare2,C,4.3,memory_safety,path_traversal;resource_dos;ssrf_redirect;xss,0.23809523809523808,True,False,False
1361,CVE-2017-6353,CWE-415,linux,C,4.9,resource_dos,memory_safety;resource_dos;ssrf_redirect,0.32432432432432434,True,True,True
1362,CVE-2017-6348,,linux,C,4.9,resource_dos,memory_safety;resource_dos,0.25,True,True,True
1363,CVE-2017-6347,CWE-125,linux,C,7.2,memory_safety,resource_dos,0.225,True,False,False
1364,CVE-2017-6346,CWE-416,linux,C,6.9,memory_safety,memory_safety;resource_dos,0.14285714285714285,True,True,True
1365,CVE-2017-6345,CWE-20,linux,C,4.6,resource_dos,memory_safety;path_traversal;ssrf_redirect,0.21428571428571427,True,False,False
1366,CVE-2017-6319,CWE-119,radare2,C,6.8,memory_safety,memory_safety;resource_dos,0.20833333333333334,True,True,True
1367,CVE-2017-6310,CWE-125,tnef,C,6.8,memory_safety,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.2222222222222222,True,True,True
1368,CVE-2017-6308,CWE-190,tnef,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3333333333333333,True,True,True
1369,CVE-2017-6307,CWE-125,tnef,C,6.8,memory_safety,memory_safety;resource_dos,0.3157894736842105,True,True,True
1370,CVE-2017-6214,CWE-835,linux,C,5.0,resource_dos,memory_safety;resource_dos,0.4166666666666667,True,True,True
1371,CVE-2017-6197,CWE-476,radare2,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3333333333333333,True,True,True
1372,CVE-2017-6194,CWE-119,radare2,C,6.8,memory_safety,memory_safety;resource_dos,0.15384615384615385,True,True,True
1373,CVE-2017-6074,CWE-415,linux,C,7.2,auth_access,memory_safety;ssrf_redirect,0.22857142857142856,True,False,False
1374,CVE-2017-6059,CWE-20,mod_auth_openidc,C,5.0,xxe,auth_access;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.2916666666666667,True,False,False
1375,CVE-2017-6001,CWE-362,linux,C,7.6,auth_access,auth_access;xxe,0.41935483870967744,True,True,True
1376,CVE-2017-5986,CWE-362,linux,C,7.1,resource_dos,memory_safety;resource_dos,0.3793103448275862,True,True,True
1377,CVE-2017-5985,CWE-862,lxc,C,2.1,auth_access,auth_access;path_traversal;ssrf_redirect,0.2727272727272727,True,True,True
1378,CVE-2017-5970,CWE-476,linux,C,5.0,memory_safety,auth_access;memory_safety,0.2,True,True,True
1379,CVE-2017-5940,CWE-269,firejail,C,4.6,auth_access,auth_access;memory_safety;ssrf_redirect,0.058823529411764705,True,True,False
1380,CVE-2017-5924,CWE-416,yara,C,5.0,memory_safety,memory_safety;resource_dos,0.1,True,True,True
1381,CVE-2017-5923,CWE-125,yara,C,5.0,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.13043478260869565,True,True,True
1382,CVE-2017-5850,CWE-770,src,C,7.8,resource_dos,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.3157894736842105,True,True,True
1383,CVE-2017-5847,CWE-125,gst-plugins-ugly,C,5.0,memory_safety,command_injection;ssrf_redirect;xss,0.28,True,False,False
1384,CVE-2017-5669,CWE-20,linux,C,4.6,auth_access,ssrf_redirect,0.3333333333333333,True,False,False
1385,CVE-2017-5668,CWE-476,bitlbee,C,7.5,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.1111111111111111,True,True,True
1386,CVE-2017-5601,CWE-125,libarchive,C,5.0,memory_safety,memory_safety;resource_dos,0.23809523809523808,True,True,True
1387,CVE-2017-5593,CWE-346,iris,C++,4.3,other,memory_safety;resource_dos;xxe,0.16,True,False,False
1388,CVE-2017-5592,CWE-346,profanity,C,4.3,other,crypto_secret;memory_safety;path_traversal;ssrf_redirect;xxe,0.16,True,False,False
1389,CVE-2017-5581,CWE-119,tigervnc,C++,6.8,memory_safety,memory_safety,0.47368421052631576,True,True,True
1390,CVE-2017-5577,CWE-388,linux,C,4.9,resource_dos,command_injection;memory_safety;resource_dos,0.3157894736842105,True,True,True
1391,CVE-2017-5576,CWE-190,linux,C,7.2,memory_safety,command_injection;memory_safety;resource_dos,0.3870967741935484,True,True,True
1392,CVE-2017-5551,,linux,C,3.6,command_injection,auth_access;memory_safety,0.2727272727272727,True,False,False
1393,CVE-2017-5550,CWE-200,linux,C,2.1,auth_access,memory_safety;resource_dos,0.39285714285714285,True,False,False
1394,CVE-2017-5549,CWE-532,linux,C,2.1,resource_dos,memory_safety,0.4,True,False,False
1395,CVE-2017-5548,CWE-119,linux,C,7.2,memory_safety,memory_safety;resource_dos,0.18421052631578946,True,True,True
1396,CVE-2017-5547,CWE-119,linux,C,7.2,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.16216216216216217,True,True,True
1397,CVE-2017-5546,,linux,C,7.2,resource_dos,memory_safety;ssrf_redirect,0.3103448275862069,True,False,False
1398,CVE-2017-5545,CWE-125,libplist,C,6.4,memory_safety,memory_safety;resource_dos,0.21428571428571427,True,True,True
1399,CVE-2017-5522,CWE-119,mapserver,C,7.5,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.043478260869565216,True,True,False
1400,CVE-2017-5511,CWE-119,ImageMagick,C,7.5,memory_safety,memory_safety;resource_dos,0.29411764705882354,True,True,True
1401,CVE-2017-5510,CWE-787,ImageMagick,C,6.8,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.2,True,True,True
1402,CVE-2017-5509,CWE-787,ImageMagick,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2,True,True,True
1403,CVE-2017-5508,CWE-119,ImageMagick,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.10526315789473684,True,True,True
1404,CVE-2017-5507,CWE-772,ImageMagick,C,7.8,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.3888888888888889,True,True,True
1405,CVE-2017-5506,CWE-415,ImageMagick,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.25,True,True,True
1406,CVE-2017-5340,CWE-190,php-src,C,7.5,memory_safety,crypto_secret;memory_safety;resource_dos,0.058823529411764705,True,True,False
1407,CVE-2017-5226,CWE-20,bubblewrap,C,7.5,xss,auth_access;command_injection,0.2857142857142857,True,False,False
1408,CVE-2017-5225,CWE-119,libtiff,C,7.5,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.4,True,True,True
1409,CVE-2017-5209,CWE-125,libplist,C,6.4,memory_safety,memory_safety;resource_dos;xss,0.17857142857142858,True,True,True
1410,CVE-2017-5207,CWE-269,firejail,C,7.2,auth_access,command_injection;memory_safety;path_traversal;ssrf_redirect,0.5333333333333333,True,False,False
1411,CVE-2017-5206,,firejail,C,6.8,other,path_traversal;ssrf_redirect,0.5789473684210527,True,False,False
1412,CVE-2017-3738,CWE-200,openssl,C,4.3,auth_access,crypto_secret;resource_dos,0.11827956989247312,True,False,False
1413,CVE-2017-3737,CWE-125,openssl,C,4.3,memory_safety,crypto_secret;deserialization;resource_dos;ssrf_redirect,0.927536231884058,True,False,False
1414,CVE-2017-3736,CWE-200,openssl,C,4.0,auth_access,crypto_secret;resource_dos,0.04878048780487805,True,False,False
1415,CVE-2017-3735,CWE-119,openssl,C,5.0,memory_safety,crypto_secret;memory_safety;ssrf_redirect,0.09090909090909091,True,True,False
1416,CVE-2017-3733,CWE-20,openssl,C,5.0,crypto_secret,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.47619047619047616,True,True,True
1417,CVE-2017-3732,CWE-200,openssl,C,4.3,auth_access,crypto_secret;memory_safety,0.08433734939759036,True,False,False
1418,CVE-2017-3731,CWE-125,openssl,C,5.0,memory_safety,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2972972972972973,True,True,True
1419,CVE-2017-3730,CWE-476,openssl,C,5.0,memory_safety,crypto_secret;memory_safety,0.08,True,True,False
1420,CVE-2017-2920,CWE-119,libofx,C++,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.04,True,True,False
1421,CVE-2017-2671,,linux,C,4.9,auth_access,memory_safety;ssrf_redirect,0.2222222222222222,True,False,False
1422,CVE-2017-2647,CWE-476,linux,C,7.2,memory_safety,command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.13333333333333333,True,True,True
1423,CVE-2017-2584,CWE-416,linux,C,3.6,memory_safety,memory_safety;resource_dos,0.3548387096774194,True,True,True
1424,CVE-2017-2583,,linux,C,4.6,xss,command_injection;memory_safety;xss,0.27586206896551724,True,True,True
1425,CVE-2017-0576,CWE-190,android_security,C,7.6,memory_safety,crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.034482758620689655,True,True,False
1426,CVE-2017-0380,CWE-532,tor,C,4.3,auth_access,memory_safety;path_traversal;ssrf_redirect;xss,0.5161290322580645,True,False,False
1427,CVE-2017-0377,CWE-200,tor,C,5.0,auth_access,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.34782608695652173,True,False,False
1428,CVE-2017-0376,CWE-617,tor,C,5.0,resource_dos,command_injection;path_traversal;ssrf_redirect,0.5555555555555556,True,False,False
1429,CVE-2017-0375,CWE-617,tor,C,5.0,resource_dos,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.5294117647058824,True,True,True
1430,CVE-2016-10517,CWE-254,redis,C,4.3,xss,command_injection;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.5652173913043478,True,True,True
1431,CVE-2016-10507,CWE-190,openjpeg,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.043478260869565216,True,True,False
1432,CVE-2016-10506,CWE-369,openjpeg,C,4.3,resource_dos,ssrf_redirect,0.3,True,False,False
1433,CVE-2016-10504,CWE-119,openjpeg,C,4.3,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.25,True,True,True
1434,CVE-2016-10375,CWE-119,yodl,C,7.5,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.6666666666666666,True,True,True
1435,CVE-2016-10351,CWE-200,tdesktop,C++,2.1,auth_access,auth_access;path_traversal,0.10526315789473684,True,True,True
1436,CVE-2016-10345,CWE-264,passenger,C++,4.6,path_traversal,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect,0.55,True,True,True
1437,CVE-2016-10318,CWE-264,linux,C,4.0,path_traversal,auth_access;crypto_secret;path_traversal,0.56,True,True,True
1438,CVE-2016-10272,CWE-119,libtiff,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.16666666666666666,True,True,True
1439,CVE-2016-10270,CWE-125,libtiff,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2916666666666667,True,True,True
1440,CVE-2016-10269,CWE-125,libtiff,C,6.8,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.25,True,True,True
1441,CVE-2016-10268,CWE-191,libtiff,C,6.8,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.21428571428571427,True,True,True
1442,CVE-2016-10267,CWE-369,libtiff,C,4.3,resource_dos,path_traversal;resource_dos;sql_injection;ssrf_redirect;xxe,0.2631578947368421,True,True,True
1443,CVE-2016-10266,CWE-369,libtiff,C,4.3,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.21052631578947367,True,True,True
1444,CVE-2016-10251,CWE-190,jasper,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3888888888888889,True,True,True
1445,CVE-2016-10250,CWE-476,jasper,C,5.0,memory_safety,memory_safety;resource_dos,0.2692307692307692,True,True,True
1446,CVE-2016-10249,CWE-190,jasper,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,True,True
1447,CVE-2016-10248,CWE-476,jasper,C,5.0,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.42105263157894735,True,True,True
1448,CVE-2016-10229,CWE-358,linux,C,10.0,command_injection,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2608695652173913,True,False,False
1449,CVE-2016-10211,CWE-416,yara,C,5.0,memory_safety,auth_access;memory_safety;path_traversal;ssrf_redirect,0.15,True,True,True
1450,CVE-2016-10210,CWE-476,yara,C,5.0,memory_safety,auth_access;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.19047619047619047,True,True,True
1451,CVE-2016-10208,CWE-125,linux,C,4.9,memory_safety,command_injection;memory_safety;resource_dos;xss,0.36666666666666664,True,True,True
1452,CVE-2016-10207,CWE-119,tigervnc,C++,5.0,memory_safety,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.21052631578947367,True,True,True
1453,CVE-2016-10200,CWE-416,linux,C,6.9,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3333333333333333,True,True,True
1454,CVE-2016-10197,CWE-125,libevent,C,5.0,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.4117647058823529,True,True,True
1455,CVE-2016-10196,CWE-119,libevent,C,5.0,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.2,True,True,True
1456,CVE-2016-10195,CWE-125,libevent,C,7.5,memory_safety,memory_safety;ssrf_redirect,0.3333333333333333,True,True,True
1457,CVE-2016-10192,CWE-119,FFmpeg,C,7.5,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.29411764705882354,True,True,True
1458,CVE-2016-10191,CWE-119,FFmpeg,C,7.5,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.35,True,True,True
1459,CVE-2016-10190,CWE-119,FFmpeg,C,7.5,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,True,True
1460,CVE-2016-10189,CWE-476,bitlbee,C,5.0,memory_safety,memory_safety;resource_dos,0.047619047619047616,True,True,False
1461,CVE-2016-10172,CWE-125,WavPack,C,4.3,memory_safety,path_traversal;resource_dos;ssrf_redirect,0.1875,True,False,False
1462,CVE-2016-10168,CWE-190,libgd,C,6.8,memory_safety,memory_safety;path_traversal;ssrf_redirect,0.45,True,True,True
1463,CVE-2016-10167,CWE-20,libgd,C,4.3,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2631578947368421,True,True,True
1464,CVE-2016-10166,CWE-191,libgd,C,7.5,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.21052631578947367,True,True,True
1465,CVE-2016-10165,CWE-125,Little-CMS,C,5.8,memory_safety,memory_safety;resource_dos,0.10344827586206896,True,True,True
