idx,cve_id,hash,repo_url,language,cwe_id,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
940,CVE-2022-24128,c8b8516e466c2bb7d2ae6a4b0b2e8e60b24b24a2,https://github.com/timescale/timescaledb,SQL,CWE-863,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.375,True,True,True
941,CVE-2022-33127,478f392082b66d38f54a02b4bb9c41be32fd6593,https://github.com/samg/diffy,Ruby,NVD-CWE-noinfo,path_traversal,command_injection;path_traversal,0.09375,False,False,False
942,CVE-2021-4288,35f81901a4cb925747a9615b8706f5079d2196a1,https://github.com/openmrs/openmrs-module-referenceapplication,Other,CWE-79,xss,resource_dos;xss,0.1896551724137931,True,True,True
943,CVE-2021-4289,0410c091d46eed3c132fe0fcafe5964182659f74,https://github.com/openmrs/openmrs-module-referenceapplication,Unknown,CWE-79,xss,ssrf_redirect;xss,0.06779661016949153,False,False,False
944,CVE-2018-14650,72058f9253e7ed8c7243e2ff76a16d97b03d65ed,https://github.com/sosreport/sos-collector,Python,CWE-732,path_traversal,auth_access;path_traversal,0.20454545454545456,True,True,True
945,CVE-2020-15908,1c1dba62bd3e6fa9d0d0c0aa21926043b75382c7,https://github.com/CauldronDevelopmentLLC/cbang,Other,CWE-22,path_traversal,memory_safety;path_traversal;ssrf_redirect;xss,0.20512820512820512,True,True,True
946,CVE-2021-23597,a70dc7059a794589bd4fe066453141fc609e6066,https://github.com/fastify/fastify-multipart,JavaScript,CWE-1321,ssrf_redirect,crypto_secret;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,True,True
947,CVE-2023-25576,85be81bedf5b29cfd9fe3efc30fb5a17173c1297,https://github.com/fastify/fastify-multipart,JavaScript,CWE-770,resource_dos,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.16666666666666666,True,True,True
948,CVE-2024-22212,ab5da57190d5bbc79079ce4109b6bcccccd893ee,https://github.com/nextcloud/globalsiteselector,Unknown,CWE-306,xss,auth_access;ssrf_redirect,0.044444444444444446,False,False,False
949,CVE-2021-23341,c2f6a64426f44497a675cb32dccb079b3eff1609,https://github.com/PrismJS/prism,JavaScript,NVD-CWE-noinfo,resource_dos,crypto_secret;ssrf_redirect,0.16666666666666666,False,False,False
950,CVE-2022-23647,e002e78c343154e1c0ddf9d6a0bb85689e1a5c7c,https://github.com/PrismJS/prism,JavaScript,CWE-79,xss,auth_access;command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss,0.14285714285714285,True,True,True
951,CVE-2019-14462,5ccdf5ef79d742640355d1132fa9e2abc7fbaefc,https://github.com/stephane/libmodbus,C,CWE-125,memory_safety,memory_safety;ssrf_redirect,0.1111111111111111,True,True,True
952,CVE-2019-14463,5ccdf5ef79d742640355d1132fa9e2abc7fbaefc,https://github.com/stephane/libmodbus,C,CWE-125,memory_safety,memory_safety;ssrf_redirect,0.1111111111111111,True,True,True
953,CVE-2022-0367,b4ef4c17d618eba0adccc4c7d9e9a1ef809fc9b6,https://github.com/stephane/libmodbus,C,CWE-787,memory_safety,memory_safety,0.22727272727272727,True,True,True
954,CVE-2022-24830,6f864e86543f903bd20d6f9fc7056115106441f3,https://github.com/OpenClinica/OpenClinica,Java,CWE-22,path_traversal,memory_safety;path_traversal;ssrf_redirect;xss,0.08928571428571429,True,True,False
955,CVE-2018-25068,77a820bac2f68e662ce261ecb050c643bd7ee560,https://github.com/devent/globalpom-utils,Java,CWE-668,path_traversal,auth_access;path_traversal;resource_dos;ssrf_redirect;xss,0.27450980392156865,True,True,True
956,CVE-2020-26207,4c0ab7b1fd8c4e3140f9fd54d303f107a9c8d994,https://github.com/martinjw/dbschemareader,C#,CWE-502,deserialization,path_traversal;sql_injection;xss,0.03333333333333333,True,False,False
957,CVE-2022-31106,b5e109ad05b48371be225fa4d490dd08a94e8ef7,https://github.com/Clever/underscore.deep,Unknown,CWE-1321,crypto_secret,ssrf_redirect,0.0,False,False,False
958,CVE-2021-39179,16674ac75127b0e83691c6b1c9ce745e67ab58b6,https://github.com/dhis2/dhis2-core,JSON,CWE-89,sql_injection,ssrf_redirect,0.022222222222222223,True,False,False
959,CVE-2021-26926,41f214b121b837fa30d9ca5f2430212110f5cd9b,https://github.com/jasper-software/jasper,C,CWE-125,memory_safety,memory_safety;path_traversal;ssrf_redirect,0.21739130434782608,True,True,True
960,CVE-2021-26927,41f214b121b837fa30d9ca5f2430212110f5cd9b,https://github.com/jasper-software/jasper,C,CWE-476,memory_safety,memory_safety;path_traversal;ssrf_redirect,0.2777777777777778,True,True,True
961,CVE-2024-31744,6d084c53a77762f41bb5310713a5f1872fef55f5,https://github.com/jasper-software/jasper,C,NVD-CWE-noinfo,path_traversal,memory_safety;path_traversal,0.25,False,False,False
962,CVE-2019-16768,be245302dfc594d8690fe50dd47631d186aa945f,https://github.com/Sylius/Sylius,Markdown,CWE-209,auth_access,auth_access;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.68,True,True,True
963,CVE-2020-15245,60636d711a4011e8694d10d201b53632c7e8ecaf,https://github.com/Sylius/Sylius,PHP,CWE-862,auth_access,auth_access;memory_safety;path_traversal,0.20202020202020202,True,True,True
964,CVE-2024-34349,ba4b66da5af88cdb1bba6174de8bdf42f4853e12,https://github.com/Sylius/Sylius,Unknown,NVD-CWE-noinfo,xss,xss,0.12244897959183673,False,False,False
965,CVE-2019-25078,853e8f45607cb07b877ffd270c63dbcdd5201ad9,https://github.com/manugarg/pacparser,C,CWE-120,memory_safety,memory_safety;resource_dos;ssrf_redirect;xss,0.09302325581395349,True,True,False
966,CVE-2023-52086,3c6dbf5170b01cbb712013c7d0a83f5aac45653b,https://github.com/dilab/resumable.php,Unknown,CWE-434,path_traversal,path_traversal;ssrf_redirect,0.05555555555555555,False,False,False
967,CVE-2020-36599,43a396f181ef7d0ed2ec8291c939c95e3ed3ff00,https://github.com/omniauth/omniauth,Ruby,CWE-116,xss,auth_access;crypto_secret;path_traversal;sql_injection;ssrf_redirect;xss,0.2222222222222222,True,True,True
968,CVE-2015-10088,40e04680018614a7d2b68566b261b061a0597046,https://github.com/ayttm/ayttm,C,CWE-134,xxe,auth_access;memory_safety;resource_dos;ssrf_redirect;xss,0.16666666666666666,True,False,False
969,CVE-2018-8729,e7bcd12fcb0add82bed762a971f427a360664bd9,https://github.com/pojome/activity-log,Other,CWE-79,xss,auth_access;ssrf_redirect;xss,0.075,True,True,False
970,CVE-2018-8729,950c46b2290c991187ff3471640e9688b16908fb,https://github.com/pojome/activity-log,PHP,CWE-79,xss,auth_access;memory_safety;path_traversal;ssrf_redirect;xss,0.075,True,True,False
971,CVE-2022-32065,d8b2a9a905fb750fa60e2400238cf4750a77c5e6,https://github.com/yangzongzhuan/RuoYi,Java,CWE-79,xss,auth_access;crypto_secret;path_traversal;xxe,0.08333333333333333,True,False,False
972,CVE-2010-1155,85bbc05b21678e80423815d2ef1dfe26208491ab,https://github.com/ensc/irssi-proxy,C,CWE-20,crypto_secret,crypto_secret;memory_safety;ssrf_redirect,0.2926829268292683,True,True,True
973,CVE-2013-2016,5f5a1318653c08e435cfa52f60b6a712815b659d,https://github.com/qemu/qemu,C,CWE-269,auth_access,auth_access;memory_safety;resource_dos,0.1702127659574468,True,True,True
974,CVE-2013-4532,2e1198672759eda6e122ff38fcf6df06f27e0fe2,https://github.com/qemu/qemu,C,CWE-119,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.125,True,True,True
975,CVE-2015-5239,f9a70e79391f6d7c2a912d785239ee8effc1922d,https://github.com/qemu/qemu,C,CWE-835,resource_dos,memory_safety;resource_dos,0.13793103448275862,True,True,True
976,CVE-2015-5745,7882080388be5088e72c425b02223c02e6cb4295,https://github.com/qemu/qemu,C,CWE-120,memory_safety,memory_safety;resource_dos,0.20588235294117646,True,True,True
977,CVE-2017-2630,2563c9c6b8670400c48e562034b321a7cf3d9a85,https://github.com/qemu/qemu,C,CWE-121,command_injection,memory_safety;resource_dos,0.08333333333333333,True,False,False
978,CVE-2017-8284,30663fd26c0307e414622c7a8607fbc04f92ec14,https://github.com/qemu/qemu,C,CWE-94,command_injection,resource_dos;ssrf_redirect,0.13636363636363635,True,False,False
979,CVE-2020-35517,ebf101955ce8f8d72fba103b5151115a4335de2c,https://github.com/qemu/qemu,C,CWE-269,auth_access,auth_access;command_injection;memory_safety;path_traversal;xss,0.13157894736842105,True,True,True
980,CVE-2021-20257,3de46e6fc489c52c9431a8a832ad8170a7569bd8,https://github.com/qemu/qemu,C,CWE-835,resource_dos,memory_safety;resource_dos;ssrf_redirect;xss,0.14285714285714285,True,True,True
981,CVE-2021-3748,bedd7e93d01961fcb16a97ae45d93acf357e11f6,https://github.com/qemu/qemu,C,CWE-416,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect;xss,0.3333333333333333,True,True,True
982,CVE-2022-35414,418ade7849ce7641c0f7333718caf5091a02fd4c,https://github.com/qemu/qemu,C,CWE-908,path_traversal,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3611111111111111,True,True,True
983,CVE-2022-35414,3517fb726741c109cae7995f9ea46f0cab6187d6,https://github.com/qemu/qemu,C,CWE-908,path_traversal,resource_dos,0.027777777777777776,True,False,False
984,CVE-2024-24474,77668e4b9bca03a856c27ba899a2513ddf52bb52,https://github.com/qemu/qemu,C,NVD-CWE-noinfo,command_injection,command_injection;memory_safety;resource_dos;ssrf_redirect,0.5714285714285714,False,False,False
985,CVE-2023-26113,d3d937645f62f37d3115d6aa90bb510fd856e6a2,https://github.com/kobezzza/Collection,JavaScript,CWE-1321,other,auth_access;crypto_secret;xss,0.20689655172413793,True,False,False
986,CVE-2018-14857,cc572819e373f7ff81dec61591b6f465b43c5515,https://github.com/OCSInventory-NG/OCSInventory-ocsreports,Unknown,CWE-434,path_traversal,ssrf_redirect,0.0,False,False,False
987,CVE-2020-14947,da72e0fddaeceee44fbbd7241e07e5d53d1eee64,https://github.com/OCSInventory-NG/OCSInventory-ocsreports,PHP,CWE-78,command_injection,command_injection;memory_safety;path_traversal;xss,0.06382978723404255,True,True,False
988,CVE-2022-24897,215951cfb0f808d0bf5b1097c9e7d1e503449ab8,https://github.com/xwiki/xwiki-commons,Java,CWE-22,path_traversal,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.08108108108108109,True,True,False
989,CVE-2022-24898,947e8921ebd95462d5a7928f397dd1b64f77c7d5,https://github.com/xwiki/xwiki-commons,Java,CWE-611,xxe,auth_access;command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.15384615384615385,True,True,True
990,CVE-2023-29201,4a185e0594d90cd4916d60aa60bb4333dc5623b2,https://github.com/xwiki/xwiki-commons,Java,CWE-79,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.17204301075268819,True,True,True
991,CVE-2023-29201,b11eae9d82cb53f32962056b5faa73f3720c6182,https://github.com/xwiki/xwiki-commons,Java,CWE-79,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.1827956989247312,True,True,True
992,CVE-2023-29528,8ff1a9d7e5d7b45b690134a537d53dc05cae04ab,https://github.com/xwiki/xwiki-commons,Java,CWE-79,xss,deserialization;memory_safety;ssrf_redirect;xss;xxe,0.17045454545454544,True,True,True
993,CVE-2023-31126,0b8e9c45b7e7457043938f35265b2aa5adc76a68,https://github.com/xwiki/xwiki-commons,Java,CWE-79,xss,command_injection;sql_injection;ssrf_redirect;xss;xxe,0.14285714285714285,True,True,True
994,CVE-2023-36471,99484d48e899a68a1b6e33d457825b776c6fe8c3,https://github.com/xwiki/xwiki-commons,Java,CWE-79,xss,command_injection;sql_injection;ssrf_redirect;xss;xxe,0.16981132075471697,True,True,True
995,CVE-2024-31996,b94142e2a66ec32e89eacab67c3da8d91f5ef93a,https://github.com/xwiki/xwiki-commons,Java,NVD-CWE-noinfo,xss,crypto_secret;memory_safety;ssrf_redirect;xss;xxe,0.15873015873015872,False,False,False
996,CVE-2022-48345,d4bdc89f1743fe3cdb7c3f24b06e4c875f349b0c,https://github.com/braintree/sanitize-url,TypeScript,CWE-79,xss,auth_access;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.1875,True,True,True
997,CVE-2023-32325,67e07eb8bb271a3a6f4aa251382e4d25abb385a0,https://github.com/PostHog/posthog-js,TypeScript,CWE-79,xss,auth_access;crypto_secret;sql_injection;ssrf_redirect;xss,0.13953488372093023,True,True,True
998,CVE-2023-4187,1dbc3e6c8fbf5d2dc551cb27fad0de3584dee40f,https://github.com/instantsoft/icms2,PHP,CWE-79,xss,auth_access;command_injection;crypto_secret;memory_safety;sql_injection;ssrf_redirect;xss,0.12903225806451613,True,True,True
999,CVE-2023-4188,1dbc3e6c8fbf5d2dc551cb27fad0de3584dee40f,https://github.com/instantsoft/icms2,PHP,CWE-89,sql_injection,auth_access;command_injection;crypto_secret;memory_safety;sql_injection;ssrf_redirect;xss,0.0784313725490196,True,True,False
1000,CVE-2023-4189,1dbc3e6c8fbf5d2dc551cb27fad0de3584dee40f,https://github.com/instantsoft/icms2,PHP,CWE-79,xss,auth_access;command_injection;crypto_secret;memory_safety;sql_injection;ssrf_redirect;xss,0.12903225806451613,True,True,True
1001,CVE-2023-4381,58f8b9941b53b606a1b15a4364005cd2b1965507,https://github.com/instantsoft/icms2,PHP,NVD-CWE-Other,auth_access,auth_access;crypto_secret;memory_safety;path_traversal,0.22727272727272727,False,False,False
1002,CVE-2023-4649,ca5f150da11d9caae86638885137afe35bcc3592,https://github.com/instantsoft/icms2,PHP,CWE-384,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.12,True,True,True
1003,CVE-2023-4650,78ff8ca066e86a65ff35470b5622be3aa7d2f928,https://github.com/instantsoft/icms2,PHP,CWE-284,auth_access,auth_access;command_injection;crypto_secret;path_traversal;ssrf_redirect,0.1111111111111111,True,True,True
1004,CVE-2023-4651,a6bf758de0b3242b0c0e4b47a588aae0c94305b0,https://github.com/instantsoft/icms2,PHP,CWE-918,ssrf_redirect,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.14814814814814814,True,True,True
1005,CVE-2023-4652,7a7e57e77f12f36d0e96be6d5b9066389372dbcd,https://github.com/instantsoft/icms2,PHP,CWE-79,xss,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;xss,0.06451612903225806,True,True,False
1006,CVE-2023-4653,7e9d79818bd52dfa7811d5978c72785054c65242,https://github.com/instantsoft/icms2,JavaScript,CWE-79,xss,command_injection;path_traversal;ssrf_redirect;xss;xxe,0.0967741935483871,True,True,False
1007,CVE-2023-4654,ca5f150da11d9caae86638885137afe35bcc3592,https://github.com/instantsoft/icms2,PHP,CWE-614,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.25925925925925924,True,True,True
1008,CVE-2023-4655,a6a30e7bc96cd2081707388046c0259870533da6,https://github.com/instantsoft/icms2,JavaScript,CWE-79,xss,command_injection;path_traversal;ssrf_redirect;xss,0.06666666666666667,True,True,False
1009,CVE-2023-4704,bc22d89691fdaf38055eba13dda8d959b16fa731,https://github.com/instantsoft/icms2,PHP,CWE-610,xxe,crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.08333333333333333,True,True,False
1010,CVE-2023-4878,d0aeeaf5979fbdbf80dc3a3227d6c58442ab7487,https://github.com/instantsoft/icms2,PHP,CWE-918,ssrf_redirect,memory_safety;sql_injection;ssrf_redirect;xss,0.10714285714285714,True,True,True
1011,CVE-2023-4879,d0aeeaf5979fbdbf80dc3a3227d6c58442ab7487,https://github.com/instantsoft/icms2,PHP,CWE-79,xss,memory_safety;sql_injection;ssrf_redirect;xss,0.0967741935483871,True,True,False
1012,CVE-2023-4928,3a6b148fa2c943ee7647e0cd14bf68e026b15548,https://github.com/instantsoft/icms2,PHP,CWE-89,sql_injection,command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect,0.04,True,True,False
1013,CVE-2023-49087,f509e3083dd7870cce5880c804b5122317287581,https://github.com/simplesamlphp/xml-security,PHP,CWE-345,path_traversal,command_injection;crypto_secret;path_traversal;ssrf_redirect;xxe,0.16363636363636364,True,True,True
1014,CVE-2022-4967,e4b4aabc4996fc61c37deab7858d07bc4d220136,https://github.com/strongswan/strongswan,C,NVD-CWE-noinfo,xxe,auth_access;crypto_secret;memory_safety;ssrf_redirect;xxe,0.18,False,False,False
1015,CVE-2017-8876,cd69a2a516e6503c1a1c7e097ee90d255ec3d6b7,https://github.com/DeuxHuitHuit/symphony-2,PHP,CWE-79,xss,auth_access;memory_safety;sql_injection;ssrf_redirect;xss;xxe,0.25806451612903225,True,True,True
1016,CVE-2023-45813,ef6e06bc7785355b1701d5524eb4550441086ac4,https://github.com/DedSecInside/TorBot,Unknown,CWE-1333,path_traversal,memory_safety;path_traversal;ssrf_redirect,0.08771929824561403,True,True,False
1017,CVE-2013-0342,38f74b36814ca5b1a27d9898141126af4953bee5,https://github.com/pyradius/pyrad,Other,CWE-20,other,auth_access;crypto_secret;memory_safety;ssrf_redirect,0.17142857142857143,True,False,False
1018,CVE-2021-3945,2c7065e0c4296e0c692fb4a7ee19c7357583af30,https://github.com/django-helpdesk/django-helpdesk,HTML,CWE-79,xss,command_injection;ssrf_redirect;xss,0.04,True,True,False
1019,CVE-2021-3950,04483bdac3b5196737516398b5ce0383875a5c60,https://github.com/django-helpdesk/django-helpdesk,Python,CWE-79,xss,path_traversal;resource_dos;ssrf_redirect;xss,0.08,True,True,False
1020,CVE-2021-3994,a22eb0673fe0b7784f99c6b5fd343b64a6700f06,https://github.com/django-helpdesk/django-helpdesk,Python,CWE-79,xss,xss,0.08,True,True,False
1021,CVE-2017-1000211,280a61b300a1614f6037efc0902ff7ecf17146e9,https://github.com/ThomasDickey/lynx-snapshots,Other,CWE-416,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.27906976744186046,True,True,True
1022,CVE-2012-10017,68af950330c3202a706f0ae9bbb52ceaa17dda9d,https://github.com/wp-plugins/portfolio,Other,CWE-352,auth_access,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.21568627450980393,True,False,False
1023,CVE-2014-125109,d2ede580474665af56ff262a05783fbabe4529b8,https://github.com/wp-plugins/portfolio,PHP,CWE-79,xss,auth_access;resource_dos;ssrf_redirect;xss,0.2641509433962264,True,True,True
1024,CVE-2013-5036,6d667c19e96e4f23dccbfbe24afeebd18e98e1c5,https://github.com/SquareSquash/web,Ruby,CWE-94,command_injection,command_injection;crypto_secret;deserialization;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.1956521739130435,True,True,True
1025,CVE-2012-10012,33144ae5a45ed07efe7fceca901d91365fdbf7cb,https://github.com/wp-plugins/facebook-button-plugin,Other,CWE-352,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.23404255319148937,True,True,True
1026,CVE-2014-125097,b766da8fa100779409a953f0e46c2a2448cbe99c,https://github.com/wp-plugins/facebook-button-plugin,PHP,CWE-79,xss,auth_access;crypto_secret;path_traversal;ssrf_redirect;xss,0.18518518518518517,True,True,True
1027,CVE-2020-28441,3a88a6c52c31eb6c0f033369eed40aa168a636ea,https://github.com/loge5/conf-cfg-ini,JavaScript,CWE-1321,path_traversal,crypto_secret;memory_safety,0.1891891891891892,True,False,False
1028,CVE-2023-47635,57a4b467787448307b5d9b01ce6e2c8502e121ac,https://github.com/decidim/decidim,JavaScript,NVD-CWE-noinfo,command_injection,auth_access;command_injection;ssrf_redirect;xss,0.11320754716981132,False,False,False
1029,CVE-2023-48220,073e60e2e4224dd81815a784002ebba30f2ebb34,https://github.com/decidim/decidim,Ruby,NVD-CWE-noinfo,auth_access,command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect,0.11842105263157894,False,False,False
1030,CVE-2023-48220,b12800717a689c295a9ea680a38ca9f823d2c454,https://github.com/decidim/decidim,Ruby,NVD-CWE-noinfo,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.13157894736842105,False,False,False
1031,CVE-2023-51447,aaf72787cf18beeeb6a771c1f7cbb7654b073423,https://github.com/decidim/decidim,JavaScript,NVD-CWE-noinfo,path_traversal,command_injection;memory_safety;path_traversal;sql_injection;xss,0.06796116504854369,False,False,False
